COFs_name,LCD(Å),PLD(Å),Density(g/cm3),SA(m2/g),PV(cm3/g),VF(-),ST(-),C%,H%,N%,O%,N-to-O,S%,Halogen%,Metalloid%,TDU,DUC,TE,AWE,N_CO2(mol/kg),D_CO2(10^-8 m2/s),P_CO2(10^4 Barrer),,
linker91_C_linker38_C_hna_relaxed.cif,20.4986,18.42805,0.303042,6520.72,2.84687,0.899501,0,0.538461538,0.230769231,0.153846154,0.076923077,2,0,0,0,541,0.715608466,0.230769231,0.732307692,13.71963995,2.135341991,25.21331897,,
linker108_CH_linker38_N_qtz_relaxed_interp_2.cif,21.52836,20.86118,0.25856,6084.08,3.40408,0.909692,1,0.564102564,0.282051282,0.102564103,0.051282051,2,0,0,0,745,0.705492424,0.153846154,0.488205128,12.08990912,2.980182857,26.75697745,,
linker107_N_linker33_CH_dia_relaxed_interp_2.cif,19.20927,17.63428,0.261977,6149.08,3.30731,0.893733,1,0.511627907,0.372093023,0.11627907,0,0,0,0,0,409,0.580965909,0.11627907,0.353488372,10.99343077,2.732316121,22.20498778,,
linker109_C_linker85_C_uog_relaxed.cif,19.47357,18.12068,0.250547,5731.41,3.48781,0.882672,1,0.552238806,0.358208955,0.059701493,0.029850746,2,0,0,0,577,0.649774775,0.089552239,0.284179104,7.927120398,3.467790268,19.19429761,,
linker107_N_linker1_CH_kgm_relaxed.cif,23.2055,22.32139,0.268945,6865.02,3.21835,0.892346,0,0.482758621,0.379310345,0.137931034,0,0,0,0,0,136,0.53968254,0.137931034,0.419310345,12.07166305,2.550470095,23.32918063,,
linker93_C_linker66_C_hcb_relaxed.cif,20.77639,19.8384,0.253799,6636.68,3.43761,0.886539,0,0.520408163,0.367346939,0.081632653,0.030612245,2.666666667,0,0,0,373,0.609477124,0.112244898,0.353469388,10.64831729,2.308523082,17.46297958,,
linker105_N_linker10_CH_nfa_relaxed.cif,18.88041,15.53736,0.279425,5790.5,3.13823,0.885156,1,0.466666667,0.233333333,0.133333333,0.166666667,0.8,0,0,0,457,0.680059524,0.3,0.978666667,9.003511518,3.365747532,23.66431443,,
linker91_NH_linker1_CH2_hnd_relaxed.cif,19.53378,18.40771,0.245139,8321.42,3.57177,0.891356,0,0.384615385,0.423076923,0.192307692,0,0,0,0,0,352,0.325925926,0.192307692,0.584615385,9.616246435,3.1151191,20.66613356,,
linker107_N_linker3_CH_kgm_relaxed.cif,23.23953,22.2602,0.266954,7125.94,3.22925,0.890894,0,0.5,0.4,0.1,0,0,0,0,0,149.5,0.553703704,0.1,0.304,11.92482518,2.500440658,22.38960485,,
linker108_N_linker1_CH_gis_relaxed_interp_2.cif,18.05392,15.46022,0.267237,6753.22,3.24895,0.896356,1,0.551724138,0.344827586,0.103448276,0,0,0,0,0,657,0.641601563,0.103448276,0.314482759,12.8091764,2.204300606,21.35426036,,
linker99_N_linker20_CH_qtz_relaxed_interp_2.cif,21.04067,19.6305,0.210468,7928.84,4.23523,0.905484,1,0.536585366,0.414634146,0.048780488,0,0,0,0,0,157,0.59469697,0.048780488,0.148292683,10.7861438,3.187780294,20.68887292,,
linker106_NH_linker44_CO_und_relaxed.cif,18.74824,15.24867,0.249434,6813.52,3.53552,0.884252,1,0.425531915,0.361702128,0.127659574,0.085106383,1.5,0,0,0,641,0.50078125,0.212765957,0.680851064,9.487013575,2.725951307,18.00921187,,
linker101_CH_linker61_N_kgm_relaxed.cif,21.91489,20.07582,0.282032,7720.62,3.06476,0.895644,0,0.444444444,0.333333333,0.222222222,0,0,0,0,0,109,0.50462963,0.222222222,0.675555556,13.49020085,2.231353365,24.00689347,,
linker105_CH_linker33_N_krr_relaxed.cif,26.17482,24.66492,0.280247,6723.33,3.07079,0.884954,0,0.523809524,0.357142857,0.095238095,0.023809524,4,0,0,0,406,0.615151515,0.119047619,0.371428571,12.52864222,2.287389922,22.43991818,,
linker107_N_linker89_CH_mdf_relaxed.cif,19.79558,18.88555,0.286585,6299.94,2.98425,0.882944,1,0.536585366,0.390243902,0.073170732,0,0,0,0,0,425,0.603693182,0.073170732,0.222439024,12.21324506,2.062011844,20.11982651,,
linker103_CH_linker64_N_sra_relaxed_interp_2.cif,22.09833,16.3242,0.215781,7099.83,4.14429,0.919725,1,0.565217391,0.289855072,0.115942029,0.028985507,4,0,0,0,433,0.693910256,0.144927536,0.452173913,10.48743028,3.482139844,22.88241605,,
linker108_CH_linker6_N_dia_relaxed.cif,18.51158,15.39226,0.214931,6649.26,4.19688,0.916586,1,0.516129032,0.225806452,0.129032258,0.129032258,1,0,0,0,185,0.72265625,0.258064516,0.836129032,8.988261993,3.948410459,22.07423617,,
linker103_CH_linker81_N_unc_relaxed_interp_2.cif,20.76857,16.85987,0.231953,6900.98,3.82362,0.912881,1,0.569230769,0.307692308,0.123076923,0,0,0,0,0,201,0.679054054,0.123076923,0.374153846,11.09494055,3.224557299,23.91798723,,
linker98_CH_linker78_N_lvt_relaxed_interp_4.cif,21.73737,19.47918,0.245667,7093.57,3.57696,0.900458,1,0.527272727,0.345454545,0.109090909,0.018181818,6,0,0,0,1153,0.621228448,0.127272727,0.394181818,10.70612432,2.956554667,22.10771556,,
linker105_CH_linker18_N_qtz_relaxed.cif,23.12579,22.7581,0.229662,7068.42,3.88423,0.900329,1,0.454545455,0.295454545,0.136363636,0.113636364,1.2,0,0,0,145,0.604166667,0.25,0.805454545,8.681074872,4.924144346,27.90680054,,
linker101_C_linker81_C_mer_relaxed.cif,25.68787,18.39128,0.282382,5287.76,3.06677,0.893242,1,0.526315789,0.315789474,0.157894737,0,0,0,0,0,401,0.6265625,0.157894737,0.48,11.46035724,2.426588952,22.14705102,,
linker91_N_linker6_CH_hnb_relaxed.cif,26.25099,24.87201,0.268445,5743.28,3.29989,0.88737,0,0.416666667,0.166666667,0.25,0.166666667,1.5,0,0,0,118,0.655555556,0.416666667,1.333333333,9.877336141,3.053158511,22.68112733,,
linker105_N_linker77_CH_krr_relaxed.cif,19.97407,17.88936,0.294778,7277.55,2.90713,0.883735,0,0.481481481,0.333333333,0.148148148,0.037037037,4,0,0,0,226,0.579487179,0.185185185,0.577777778,12.50017293,2.398854788,24.66337426,,
linker109_CH_linker92_N_pts-f_relaxed.cif,19.02479,16.98576,0.185411,6806.25,4.89281,0.933295,1,0.546391753,0.329896907,0.12371134,0,0,0,0,0,273,0.643867925,0.12371134,0.376082474,8.907343675,5.813746563,28.29268275,,
linker108_N_linker8_CH_nfa_relaxed.cif,19.13583,16.69083,0.275873,6074.04,3.17878,0.890524,1,0.516129032,0.225806452,0.129032258,0.129032258,1,0,0,0,553,0.720052083,0.258064516,0.836129032,10.61733794,2.792845022,23.00025724,,
linker106_NH_linker38_CO_und_relaxed_interp_2.cif,19.12281,15.47044,0.244759,6590.87,3.61948,0.901735,1,0.465116279,0.302325581,0.139534884,0.093023256,1.5,0,0,0,769,0.60078125,0.23255814,0.744186047,9.524233552,3.269850736,21.70155986,,
linker103_CH_linker74_N_sra_relaxed_interp_2.cif,19.63856,16.60468,0.234295,7084.06,3.77925,0.904543,1,0.532467532,0.311688312,0.103896104,0.051948052,2,0,0,0,433,0.660060976,0.155844156,0.494545455,9.861036589,3.166427706,20.89295045,,
linker104_CH_linker9_N_unj_relaxed.cif,18.44601,17.35246,0.240339,6528.58,3.66107,0.893482,1,0.484848485,0.393939394,0.060606061,0.060606061,1,0,0,0,433,0.563802083,0.121212121,0.392727273,8.984923634,3.72404516,22.68583537,,
linker92_C_linker15_C_kgd-a_relaxed.cif,19.10955,18.45383,0.235236,8221.33,3.72247,0.907343,0,0.571428571,0.392857143,0.035714286,0,0,0,0,0,554.5,0.641782407,0.035714286,0.108571429,12.3573234,2.45364516,20.43275076,,
linker108_N_linker4_CH_nfa_relaxed.cif,21.46105,18.03992,0.237494,6398.37,3.74191,0.912233,1,0.551724138,0.275862069,0.103448276,0.068965517,1.5,0,0,0,541,0.704427083,0.172413793,0.551724138,10.69243651,3.210835117,23.48380658,,
linker99_N_linker84_CH_krr_relaxed.cif,21.45783,20.03445,0.277497,7528.89,3.11874,0.898395,0,0.48,0.32,0.2,0,0,0,0,0,203.5,0.565277778,0.2,0.608,12.68353664,2.609186909,26.04873074,,
linker103_C_linker76_C_und_relaxed.cif,21.55284,17.03567,0.236887,6563.18,3.73089,0.91665,1,0.622641509,0.301886792,0.075471698,0,0,0,0,0,769,0.728219697,0.075471698,0.229433962,9.981850113,3.256492052,22.28544071,,
linker98_CH_linker65_N_sql_relaxed.cif,22.39831,21.98146,0.2543,6390.34,3.44821,0.899078,0,0.566037736,0.283018868,0.150943396,0,0,0,0,0,124,0.688888889,0.150943396,0.458867925,10.61533515,2.770123775,21.22716548,,
linker103_C_linker63_C_unc_relaxed.cif,19.97128,19.83654,0.268051,5870.32,3.23991,0.880419,1,0.573770492,0.327868852,0.06557377,0.032786885,2,0,0,0,193,0.689285714,0.098360656,0.312131148,8.166075591,3.046837887,18.53894306,,
linker99_C_linker76_C_rho_relaxed.cif,32.24375,16.1799,0.255273,5684.84,3.43428,0.91261,1,0.588235294,0.294117647,0.117647059,0,0,0,0,0,673,0.701041667,0.117647059,0.357647059,12.97938807,2.320969697,22.15792984,,
linker102_CH2_linker81_NH_sod_relaxed.cif,31.48155,15.09446,0.173559,7085.33,5.27164,0.918136,1,0.493670886,0.405063291,0.101265823,0,0,0,0,0,253,0.540598291,0.101265823,0.307848101,7.853164859,5.484328866,21.66894407,,
linker105_CH_linker72_N_uni_relaxed.cif,23.63913,23.1133,0.235661,6541.07,3.81133,0.904024,1,0.466666667,0.233333333,0.133333333,0.166666667,0.8,0,0,0,115,0.68452381,0.3,0.978666667,9.653399903,3.355591481,21.78875656,,
linker97_N_linker96_CH_xux_relaxed_interp_3.cif,20.82672,19.68629,0.24126,6657.72,3.63218,0.907208,1,0.573426573,0.356643357,0.06993007,0,0,0,0,0,649,0.659552846,0.06993007,0.212587413,11.40431404,2.522321455,19.87820596,,
linker99_N_linker39_CH_unj_relaxed_interp_2.cif,22.30419,16.74634,0.220241,7022.99,4.07635,0.925282,1,0.545454545,0.272727273,0.181818182,0,0,0,0,0,289,0.668981481,0.181818182,0.552727273,11.37619266,3.562313143,26.07454298,,
linker98_N_linker78_CH_dmp_relaxed_interp_2.cif,20.14987,17.77843,0.234312,6186.79,3.77488,0.896956,1,0.527272727,0.345454545,0.109090909,0.018181818,6,0,0,0,577,0.621767241,0.127272727,0.394181818,9.207062702,3.356823273,20.5083461,,
linker98_C_linker81_C_dmp_relaxed.cif,18.26574,15.16499,0.17939,7204.52,5.08357,0.935051,1,0.577777778,0.333333333,0.088888889,0,0,0,0,0,281,0.675480769,0.088888889,0.270222222,8.886034073,4.74980987,22.35286103,,
linker101_CH_linker73_N_mer_relaxed.cif,23.12973,17.42703,0.211028,6963.01,4.24152,0.894217,1,0.416666667,0.388888889,0.194444444,0,0,0,0,0,401,0.417708333,0.194444444,0.591111111,9.541786953,3.45379103,19.63469535,,
linker103_C_linker57_C_atn_relaxed.cif,32.51555,24.2192,0.239227,5183.24,3.70184,0.900933,1,0.611940299,0.298507463,0.059701493,0.029850746,2,0,0,0,961,0.732469512,0.089552239,0.284179104,9.61855464,2.913822338,19.07176835,,
linker108_N_linker19_CH_uni_relaxed_interp_2.cif,17.92292,15.31901,0.214406,7045.36,4.16611,0.921326,1,0.594594595,0.351351351,0.054054054,0,0,0,0,0,361,0.683712121,0.054054054,0.164324324,10.9666989,3.357807515,22.96663496,,
linker93_C_linker85_C_kgd-a_relaxed.cif,21.83443,21.28491,0.242363,6381.23,3.62341,0.89106,0,0.534653465,0.356435644,0.079207921,0.02970297,2.666666667,0,0,0,613,0.630658436,0.108910891,0.342970297,11.63425958,2.132160416,16.91403726,,
linker102_N_linker12_CH_dia_relaxed.cif,19.16756,15.81091,0.190232,7095.87,4.77807,0.919967,1,0.518072289,0.337349398,0.048192771,0.096385542,0.5,0,0,0,225,0.654069767,0.144578313,0.478072289,8.946182918,4.595089593,22.71448892,,
linker92_C_linker20_C_tts-a_relaxed.cif,23.73203,22.35414,0.260716,7831.87,3.29401,0.888186,0,0.5625,0.4375,0,0,0,0,0,0,991,0.611728395,0,0,13.20737927,1.919613465,18.53606032,,
linker111_C_linker95_C_bor_relaxed_interp_2.cif,24.96968,22.46104,0.220586,7207.4,4.00778,0.91646,1,0.587155963,0.403669725,0,0,0,0,0,0.009174312,253,0.658854167,0,0,12.77032361,2.914655446,23.75723942,,
linker109_C_linker109_C_mer_relaxed.cif,25.84426,16.86667,0.255209,5703.82,3.3922,0.898223,1,0.609756098,0.390243902,0,0,0,0,0,0,545,0.68125,0,0,10.65230436,2.932292848,22.60718324,,
linker93_C_linker81_C_hcb_relaxed.cif,22.22489,21.1631,0.230379,7837.36,3.84176,0.912431,0,0.558139535,0.348837209,0.093023256,0,0,0,0,0,373,0.647569444,0.093023256,0.282790698,11.13673734,2.856413368,21.1123873,,
linker100_N_linker66_CH_uop_relaxed.cif,18.60505,16.57094,0.177903,8240.25,5.15392,0.923864,1,0.464285714,0.321428571,0.142857143,0.071428571,2,0,0,0,181,0.580128205,0.214285714,0.68,8.385058463,5.733494303,24.94779609,,
linker100_NH_linker88_CH2_qtz_relaxed.cif,16.37325,15.23975,0.185694,7388.68,4.91616,0.914819,1,0.4375,0.40625,0.0625,0.09375,0.666666667,0,0,0,169,0.50297619,0.15625,0.5125,7.324042169,5.265865835,20.68564479,,
linker105_N_linker57_CH_qtz_relaxed.cif,16.99444,16.73008,0.230806,6640.87,3.87017,0.919877,1,0.516129032,0.290322581,0.129032258,0.064516129,2,0,0,0,253,0.658854167,0.193548387,0.614193548,9.615578611,5.083814926,32.76856315,,
linker92_CH_linker92_N_etc_relaxed.cif,23.63553,23.089,0.218125,6828.66,4.10398,0.926457,1,0.529411765,0.294117647,0.176470588,0,0,0,0,0,415,0.640432099,0.176470588,0.536470588,11.0648004,4.075115636,28.76932163,,
linker99_N_linker45_CH_uni_relaxed.cif,24.91016,23.94959,0.190106,7669.43,4.7707,0.936114,1,0.551724138,0.310344828,0.137931034,0,0,0,0,0,127,0.661458333,0.137931034,0.419310345,10.60717441,4.055578459,24.1708805,,
linker99_N_linker95_CH_bex_relaxed.cif,18.94406,16.53952,0.203094,9236.4,4.37502,0.927263,0,0.629032258,0.338709677,0.032258065,0,0,0,0,0,337,0.72008547,0.032258065,0.098064516,11.9745079,4.421582545,31.48116717,,
linker93_CH_linker91_N_etc_relaxed_interp_2.cif,21.14657,19.56756,0.196317,7359.79,4.59055,0.918196,1,0.55,0.375,0.075,0,0,0,0,0,331,0.626893939,0.075,0.228,10.12678597,4.29558871,24.75728512,,
linker100_N_linker89_CH_umc_relaxed_interp_3.cif,21.88714,15.90182,0.233349,7483.58,3.78318,0.91281,1,0.55,0.375,0.05,0.025,2,0,0,0,1345,0.636837121,0.075,0.238,11.70751002,3.277929835,25.80868721,,
linker98_CH_linker11_N_lvt_relaxed_interp_4.cif,22.76014,19.14151,0.259072,5909.53,3.36586,0.890039,1,0.491803279,0.37704918,0.131147541,0,0,0,0,0,1057,0.550520833,0.131147541,0.398688525,10.60480589,2.319119377,17.90485187,,
linker97_C_linker74_C_sql_relaxed.cif,25.58039,24.43025,0.222966,6867.74,3.9807,0.910021,0,0.563380282,0.352112676,0.056338028,0.028169014,2,0,0,0,160,0.666666667,0.084507042,0.268169014,11.06722885,3.228656762,22.89107639,,
linker103_CH_linker7_N_unh_relaxed_interp_2.cif,22.67858,16.48389,0.20459,7618.87,4.36121,0.915872,1,0.555555556,0.395061728,0.049382716,0,0,0,0,0,337,0.624074074,0.049382716,0.150123457,11.51437523,3.196005818,21.7712073,,
linker98_CH_linker8_N_mdf_relaxed.cif,19.77598,18.54745,0.215207,7588.44,4.17552,0.915067,1,0.526315789,0.298245614,0.105263158,0.070175439,1.5,0,0,0,641,0.667708333,0.175438596,0.561403509,9.126682144,4.48964516,25.47707819,,
linker104_CH_linker14_N_lvt_relaxed_interp_2.cif,23.72516,17.74979,0.228236,6716.72,3.88449,0.885762,1,0.488888889,0.377777778,0.044444444,0.088888889,0.5,0,0,0,417,0.592329545,0.133333333,0.440888889,9.380192183,3.386243325,20.27432854,,
linker94_C_linker74_C_kgd-a_relaxed.cif,26.1414,24.91542,0.20528,6933.75,4.36428,0.912728,0,0.55,0.35,0.05,0.05,1,0,0,0,784,0.65993266,0.1,0.324,11.51463504,3.165746978,21.56402272,,
linker108_CH_linker78_N_qtz_relaxed.cif,17.5212,16.23346,0.194909,7078.95,4.65776,0.929552,1,0.517241379,0.310344828,0.137931034,0.034482759,4,0,0,0,229,0.636111111,0.172413793,0.537931034,8.933545413,5.765841316,29.46507207,,
linker101_CH_linker82_N_unj_relaxed.cif,17.32734,16.76944,0.221439,7210.25,4.03235,0.908913,1,0.464285714,0.357142857,0.178571429,0,0,0,0,0,325,0.520833333,0.178571429,0.542857143,9.431046974,4.286828745,25.69140516,,
linker101_C_linker36_C_nfa_relaxed.cif,20.50523,17.78214,0.254318,6341.13,3.43814,0.900066,1,0.558823529,0.352941176,0.088235294,0,0,0,0,0,589,0.645833333,0.088235294,0.268235294,11.33707148,2.712118442,22.22165405,,
linker105_N_linker61_CH_uni_relaxed.cif,23.35303,22.97862,0.181418,7618.47,5.03765,0.930882,1,0.461538462,0.307692308,0.192307692,0.038461538,5,0,0,0,82,0.569444444,0.230769231,0.716923077,8.8941723,5.042454719,23.91321355,,
linker103_CH_linker30_N_qtz_relaxed_interp_3.cif,24.02225,23.07049,0.270351,6113.23,3.20968,0.884748,1,0.576470588,0.329411765,0.094117647,0,0,0,0,0,298,0.675736961,0.094117647,0.286117647,11.64998591,2.370602667,20.85677366,,
linker104_NH_linker78_CO_qtz_relaxed.cif,16.87432,16.45165,0.218517,6257.49,4.13616,0.904731,1,0.419354839,0.290322581,0.129032258,0.161290323,0.8,0,0,0,181,0.580128205,0.290322581,0.947096774,7.585221878,4.284722563,20.286685,,
linker91_CH2_linker92_NH_siy_relaxed.cif,29.44523,16.59374,0.214016,6887.98,4.18399,0.906405,1,0.4,0.4,0.2,0,0,0,0,0,109,0.378472222,0.2,0.608,8.842014764,3.880588468,21.01516233,,
linker93_C_linker16_C_hcb_relaxed.cif,25.51474,23.77373,0.196374,7954.7,4.56719,0.915781,0,0.537313433,0.402985075,0.059701493,0,0,0,0,0,130,0.601851852,0.059701493,0.181492537,10.54640123,3.556844052,21.29904438,,
linker109_CH_linker49_N_crb_relaxed_interp_2.cif,23.5161,22.34952,0.215551,6943.1,4.14288,0.91403,1,0.542168675,0.337349398,0.096385542,0.024096386,4,0,0,0,465,0.645833333,0.120481928,0.375903614,10.58655412,3.300386771,21.73428419,,
linker101_C_linker89_C_dia_relaxed.cif,17.53346,15.71008,0.173932,7388.46,5.23607,0.933406,1,0.571428571,0.4,0.028571429,0,0,0,0,0,205,0.640625,0.028571429,0.086857143,9.223395057,4.603853576,21.76595775,,
linker101_NH_linker35_CO_und_relaxed_interp_2.cif,20.47731,16.86538,0.214643,6903.44,4.17949,0.921179,1,0.512820513,0.307692308,0.128205128,0.051282051,2.5,0,0,0,817,0.63828125,0.179487179,0.566153846,10.21935915,4.065331948,25.93557156,,
linker99_CH_linker15_N_qtz_relaxed_interp_2.cif,23.45274,22.807,0.200056,7418.32,4.49743,0.916076,1,0.540540541,0.378378378,0.081081081,0,0,0,0,0,148,0.616666667,0.081081081,0.246486486,10.66394244,3.491411255,21.54355034,,
linker100_CH_linker71_N_unj_relaxed.cif,18.64083,18.02795,0.222208,6690.4,4.04225,0.908356,1,0.464285714,0.285714286,0.178571429,0.071428571,2.5,0,0,0,373,0.59775641,0.25,0.788571429,9.11510796,4.043226182,23.48664712,,
linker105_C_linker68_C_rhr_relaxed.cif,33.77524,15.06684,0.2632,4600.63,3.35592,0.881854,1,0.5,0.2,0.15,0.15,1,0,0,0,349,0.727083333,0.3,0.972,8.23673593,3.810013229,22.99744505,,
linker102_CH2_linker94_NH_jph_relaxed_interp_3.cif,18.14835,15.17398,0.249653,6504.09,3.46729,0.887576,1,0.540425532,0.408510638,0.05106383,0,0,0,0,0,913,0.599081365,0.05106383,0.155234043,10.46590791,2.523425247,18.4767287,,
linker104_NH_linker95_CH2_bor_relaxed_interp_2.cif,25.66819,24.18391,0.197129,7990.63,4.54555,0.913724,1,0.509090909,0.418181818,0.036363636,0.036363636,1,0,0,0,193,0.574404762,0.072727273,0.235636364,10.38364439,3.87945503,22.90875401,,
linker105_N_linker83_CH_pcl_relaxed.cif,24.87156,20.091,0.200747,7017.83,4.50836,0.924737,1,0.533333333,0.3,0.133333333,0.033333333,4,0,0,0,337,0.658203125,0.166666667,0.52,10.38897884,4.368014823,26.59742867,,
linker100_N_linker23_CH_qtz_relaxed_interp_2.cif,24.75686,23.25399,0.2509,5746.99,3.53376,0.890706,1,0.5,0.275,0.1,0.125,0.8,0,0,0,163,0.679166667,0.225,0.734,9.91772466,2.964662165,20.74615826,,
linker107_C_linker71_C_rho_relaxed.cif,37.80245,16.30558,0.2321,5717.84,3.84558,0.892706,1,0.47826087,0.304347826,0.173913043,0.043478261,4,0,0,0,625,0.591856061,0.217391304,0.67826087,9.277658959,3.482660294,21.13725089,,
linker99_N_linker64_CH_vba_relaxed.cif,22.61112,16.24608,0.174,7774.44,5.27896,0.9389,1,0.52,0.28,0.16,0.04,4,0,0,0,545,0.655048077,0.2,0.624,9.177093221,6.00050161,28.40381509,,
linker108_C_linker40_C_dei_relaxed_interp_2.cif,29.0409,16.65543,0.245933,5463.3,3.60326,0.91528,1,0.64516129,0.225806452,0.064516129,0.064516129,1,0,0,0,2049,0.800390625,0.129032258,0.418064516,12.65717846,2.856136866,25.69224697,,
linker99_N_linker63_CH_dei-z_relaxed_interp_2.cif,22.30744,15.4421,0.225465,7389.86,3.94801,0.909139,1,0.481481481,0.333333333,0.148148148,0.037037037,4,0,0,0,961,0.577524038,0.185185185,0.577777778,10.09242193,3.532299082,23.07159816,,
linker104_N_linker77_CH_qtz_relaxed.cif,19.96556,19.17805,0.162278,7219.14,5.70207,0.932654,1,0.464285714,0.321428571,0.142857143,0.071428571,2,0,0,0,181,0.580128205,0.214285714,0.68,8.014275517,5.812110407,22.25838845,,
linker98_N_linker57_CH_sra_relaxed_interp_3.cif,18.55197,16.47618,0.246759,7062.49,3.55627,0.90496,1,0.551724138,0.327586207,0.103448276,0.017241379,6,0,0,0,1009,0.656901042,0.120689655,0.373793103,11.32645604,2.711804952,21.65560233,,
linker101_N_linker40_CH_umc_relaxed_interp_3.cif,23.2629,16.30978,0.252402,6638.95,3.49942,0.905384,1,0.540540541,0.27027027,0.135135135,0.054054054,2.5,0,0,0,1321,0.688020833,0.189189189,0.596756757,12.14011414,2.673741853,23.41980317,,
linker110_C_linker40_C_unc_relaxed.cif,16.97091,16.7377,0.277457,5801.39,3.12272,0.901381,1,0.548387097,0.322580645,0.064516129,0.064516129,1,0,0,0,185,0.680147059,0.129032258,0.418064516,10.81787209,2.676299636,22.86104361,,
linker109_C_linker87_C_npo_relaxed_interp_2.cif,21.96341,18.65921,0.242933,6339.41,3.58,0.892846,1,0.606557377,0.393442623,0,0,0,0,0,0,601,0.676801802,0,0,9.827267032,2.720619913,18.30960983,,
linker98_CH_linker81_N_lvt_relaxed_interp_4.cif,24.36884,19.35504,0.230627,6212.98,3.85099,0.908668,1,0.549019608,0.333333333,0.117647059,0,0,0,0,0,1153,0.643415179,0.117647059,0.357647059,10.94435138,2.834630234,20.5266093,,
linker104_CH_linker54_N_qtz_relaxed.cif,20.6222,20.10211,0.211388,6155.89,4.28482,0.916249,1,0.485714286,0.257142857,0.114285714,0.142857143,0.8,0,0,0,277,0.678921569,0.257142857,0.838857143,9.157085088,4.636838511,25.96500756,,
linker99_N_linker3_CH_nfa_relaxed.cif,20.29993,16.26572,0.195115,8124.07,4.61133,0.923003,1,0.535714286,0.392857143,0.071428571,0,0,0,0,0,433,0.601388889,0.071428571,0.217142857,10.09874415,4.500824242,25.84452673,,
linker103_CH_linker5_N_unh_relaxed_interp_2.cif,22.54387,17.14369,0.205707,7551.25,4.33674,0.913648,1,0.555555556,0.395061728,0.049382716,0,0,0,0,0,337,0.624074074,0.049382716,0.150123457,11.36981915,2.985555948,20.14290658,,
linker101_C_linker31_C_qtz_relaxed.cif,18.73318,18.15198,0.177077,7577.21,5.15245,0.918258,1,0.514285714,0.4,0.085714286,0,0,0,0,0,247,0.571759259,0.085714286,0.260571429,8.358333336,4.857092848,20.84195042,,
