COFs_name,LCD(脜),PLD(脜),Density(g/cm3),SA(m2/g),PV(cm3/g),VF(-),ST(-),C%,H%,N%,O%,N-to-O,S%,Halogen%,Metalloid%,TDU,DUC,TE,AWE,N_CH4(mol/kg),D_CH4(10^-8 m2/s),P_CH4(10^4Barrer),,,
20161N2.cif,23.75775,23.46285,0.642119,1505.72,1.03458,0.545866,0,0.567567568,0.378378378,0.027027027,0.027027027,1,0,0,0,166,0.658730159,0.054054054,0.175135135,0.4534305,9.269079134,4.400109002,,,
16381N2.cif,31.20946,31.02175,0.384282,2370.73,2.07827,0.762661,0,0.571428571,0.380952381,0.047619048,0,0,0,0,0,94,0.652777778,0.047619048,0.144761905,1.032872869,9.094759758,8.223074651,,,
12020N2.cif,18.52902,18.25823,0.780161,1355.02,0.847107,0.635859,0,0.587155963,0.220183486,0.073394495,0.073394495,1,0,0,0.036697248,101,0.7890625,0.146788991,0.47559633,0.555644671,9.261499567,7.624968858,,,
21012N2.cif,30.63543,30.3537,0.320409,2741.09,2.56866,0.745548,0,0.531914894,0.340425532,0.042553191,0.085106383,0.5,0,0,0,100,0.666666667,0.127659574,0.42212766,1.125910567,4.532312797,3.64098288,,,
16440N2.cif,27.50664,27.31084,0.416732,2280.92,1.86695,0.70209,0,0.52,0.4,0.04,0.04,1,0,0,0,94,0.602564103,0.08,0.2592,0.871140332,9.280698736,7.065338676,,,
16020N2.cif,21.2104,20.89314,0.557269,1985.57,1.3353,0.629764,0,0.4,0.35,0.1,0.15,0.666666667,0,0,0,49,0.510416667,0.25,0.82,0.633768942,7.014408173,4.6599285,,,
20310N2.cif,28.9663,28.4364,0.207679,5840.48,4.29143,0.905505,0,0.555555556,0.388888889,0.055555556,0,0,0,0,0,76,0.633333333,0.054545455,0.165818182,2.240651825,11.58121531,14.57560196,,,
16040N2.cif,7.15556,6.64559,0.762552,1538.64,0.800995,0.48708,0,0.583333333,0.361111111,0.055555556,0,0,0,0,0,57,0.678571429,0.055555556,0.168888889,0.635158596,2.218217101,1.563041617,,,
14100N2.cif,17.12286,16.83337,0.521556,2376.93,1.35425,0.643727,0,0.545454545,0.363636364,0.090909091,0,0,0,0,0,46,0.638888889,0.090909091,0.276363636,0.748634954,8.243870338,6.18897139,,,
20420N2.cif,12.1459,11.7271,0.905073,1095.44,0.639551,0.410059,0,0.666666667,0.166666667,0.083333333,0.083333333,1,0,0,0,82,0.854166667,0.166666667,0.54,0.279142997,4.296236329,1.329411429,,,
16140N2.cif,25.66942,25.15091,0.467001,2505.63,1.64877,0.691698,0,0.538461538,0.358974359,0.051282051,0.051282051,1,0,0,0,163,0.646825397,0.102564103,0.332307692,0.874839259,7.499155255,6.32979274,,,
20051N2.cif,26.26799,26.02613,0.51313,1922.2,1.47943,0.719602,0,0.575757576,0.333333333,0.060606061,0.03030303,2,0,0,0,209,0.6875,0.090225564,0.286315789,0.811523157,9.375577628,8.39137771,,,
13150N2.cif,22.85845,22.64663,0.594918,1711.5,1.19727,0.697785,0,0.529411765,0.352941176,0.058823529,0.058823529,1,0,0,0,70,0.648148148,0.117647059,0.381176471,0.745084195,9.417920693,8.70068948,,,
19341N2.cif,10.08199,9.59196,0.83812,1466.1,0.696798,0.536398,0,0.578947368,0.368421053,0.052631579,0,0,0,0,0,44.5,0.674242424,0.052631579,0.16,0.565781759,3.141266009,2.386500672,,,
19230N2.cif,18.893,18.75752,0.50258,2186.77,1.4738,0.698648,0,0.558441558,0.376623377,0.051948052,0.012987013,4,0,0,0,221,0.64244186,0.064935065,0.202597403,0.826919414,12.0556329,10.45517668,,,
15110N2.cif,29.29451,29.11054,0.480027,1904.35,1.58595,0.745289,0,0.611111111,0.222222222,0,0.111111111,0,0,0,0.055555556,109,0.825757576,0.111111111,0.382222222,0.850028453,13.32553448,12.10383593,,,
07001N2.cif,9.14896,8.56216,0.996063,1103.24,0.532637,0.492922,0,0.571428571,0.214285714,0,0.142857143,0,0,0,0.071428571,40,0.833333333,0.142857143,0.491428571,0.560220572,2.129849905,1.749796776,,,
16420N2.cif,16.9452,16.60334,0.753397,1434.61,0.84638,0.524342,0,0.458333333,0.375,0.083333333,0.083333333,1,0,0,0,73,0.553030303,0.166666667,0.54,0.420545903,3.45569316,1.714753362,,,
17151N2.cif,24.50352,24.38006,0.510773,1931.55,1.44409,0.69313,0,0.5,0.403614458,0.042168675,0.054216867,0.777777778,0,0,0,96.5,0.581325301,0.096385542,0.314698795,0.799964223,8.166097732,6.907840743,,,
16311N2.cif,9.3168,8.67349,0.489988,3859.01,1.53424,0.777907,0,0.551282051,0.346153846,0.076923077,0.025641026,3,0,0,0,113,0.656976744,0.102564103,0.322051282,1.318106915,3.089951169,4.63692348,,,
15181N2.cif,31.97817,31.79613,0.520358,1584.98,1.4746,0.738617,0,0.587570621,0.225988701,0.06779661,0.09039548,0.75,0,0,0.02259887,163,0.783653846,0.15819209,0.517062147,0.785573117,13.4944435,12.16963851,,,
13160N2.cif,20.10144,19.04963,0.357515,4008.37,2.32292,0.869377,0,0.571428571,0.342857143,0.076190476,0,0,0,0,0,161,0.670833333,0.076190476,0.231619048,1.652936655,5.894250113,9.044857643,,,
21082N2.cif,28.96942,28.84962,0.50194,1796.99,1.5111,0.734773,0,0.6,0.28,0.04,0.08,0.5,0,0,0,136,0.755555556,0.12,0.3968,0.849905028,15.12771449,14.16326119,,,
13101N2.cif,11.08993,9.40655,0.340148,6718.19,2.42142,0.873917,0,0.595744681,0.361702128,0.042553191,0,0,0,0,0,153,0.683035714,0.042553191,0.129361702,1.71345534,8.129961835,12.36841236,,,
13190N2.cif,11.95992,11.74811,0.880317,947.138,0.63,0.394554,0,0.5,0.416666667,0.041666667,0.041666667,1,0,0,0,82,0.569444444,0.083333333,0.27,0.269835872,4.012732398,1.123310901,,,
21230N2.cif,10.07568,9.2616,0.439893,5010.37,1.73147,0.751402,0,0.417391304,0.469565217,0.060869565,0.052173913,1.166666667,0,0,0,78,0.40625,0.113043478,0.364521739,1.407051663,5.013006268,6.963735065,,,
19144N2.cif,14.40865,14.06447,1.00926,1115.77,0.566873,0.464286,0,0.588235294,0.176470588,0,0.235294118,0,0,0,0,103,0.858333333,0.235294118,0.809411765,0.347446182,2.752146978,1.338327395,,,
12011N2.cif,18.72706,18.36705,0.668765,1594.81,1.02828,0.672999,0,0.554455446,0.277227723,0.03960396,0.079207921,0.5,0,0,0.03960396,329,0.734375,0.118811881,0.392871287,0.660893713,6.071818528,5.394521259,,,
20290N2.cif,8.45883,7.84341,0.84156,1404.3,0.674581,0.462185,0,0.586956522,0.347826087,0.065217391,0,0,0,0,0,74,0.685185185,0.065217391,0.19826087,0.554955194,2.975574165,1.918422158,,,
20230N2.cif,14.11905,13.84176,0.658341,1835.42,1.0075,0.583821,0,0.595238095,0.357142857,0.047619048,0,0,0,0,0,137,0.685,0.047619048,0.144761905,0.598817202,7.476892675,5.139969951,,,
16160N2.cif,20.05475,19.77275,0.644388,1703.71,1.09962,0.667846,0,0.5625,0.25,0.125,0.0625,2,0,0,0,79,0.731481481,0.1875,0.595,0.704210367,8.759493818,7.929024302,,,
2016aN2.cif,25.82068,25.52152,0.46089,2191.81,1.6518,0.684053,0,0.493975904,0.385542169,0.084337349,0.036144578,2.333333333,0,0,0,94,0.573170732,0.120481928,0.380722892,0.809712743,6.684762597,5.097045967,,,
20170N2.cif,17.09377,16.84206,0.532221,2361.63,1.388,0.696752,0,0.56097561,0.341463415,0.048780488,0,0,0.048780488,0,0,125,0.679347826,0.048780488,0.148292683,0.879251337,4.010677195,3.905849699,,,
19123N2.cif,7.78938,7.19661,0.619941,2100.56,1.12691,0.606399,0,0.421052632,0.368421053,0.105263158,0.105263158,1,0,0,0,49,0.510416667,0.210526316,0.682105263,0.488598617,1.830058459,1.004015882,,,
21100N2.cif,27.68757,27.52556,0.408199,2434.37,1.95851,0.763239,0,0.611111111,0.305555556,0.055555556,0,0,0.013888889,0.013888889,0,253,0.71875,0.069444444,0.224166667,1.009132328,10.73156558,10.07762616,,,
16500N2.cif,12.07235,11.68187,0.92111,1575.15,0.649803,0.505117,0,0.5,0.166666667,0.25,0,0,0.083333333,0,0,52,0.722222222,0.25,0.76,0.547769787,4.125037022,3.140103467,,,
19320C2.cif,17.48344,17.18551,0.906931,914.78,0.56743,0.421156,0,0.463414634,0.463414634,0.073170732,0,0,0,0,0,106,0.464912281,0.073170732,0.222439024,0.313441362,7.114797022,2.544196258,,,
20271C2.cif,10.81315,10.36487,0.847407,1399.99,0.687533,0.499366,0,0.5,0.375,0.107142857,0,0,0,0.017857143,0,32,0.571428571,0.125,0.382142857,0.478492111,4.551068814,2.752413959,,,
19521N2.cif,16.86471,16.31454,0.486115,2507.23,1.54116,0.681819,0,0.463768116,0.434782609,0.028985507,0.072463768,0.4,0,0,0,100,0.520833333,0.101449275,0.337391304,0.813933988,5.066595186,4.082517571,,,
19214N2.cif,24.8972,24.59507,0.459412,2228.73,1.68964,0.725082,0,0.518518519,0.351851852,0.074074074,0,0,0,0.055555556,0,97,0.577380952,0.12962963,0.446296296,0.860427534,8.833939394,7.56262776,,,
16172N2.cif,25.3962,25.13758,0.430329,2429.02,1.80703,0.746872,0,0.610169492,0.355932203,0.033898305,0,0,0,0,0,201,0.697916667,0.033898305,0.103050847,1.005046488,9.49775432,9.163648561,,,
20070N2.cif,20.02412,19.71982,0.604538,1937.32,1.20863,0.786066,0,0.555555556,0.388888889,0.055555556,0,0,0,0,0,38.5,0.641666667,0.054545455,0.165818182,1.030150785,6.703938216,9.802299516,,,
21021N2.cif,6.66131,5.64465,0.619388,3321.72,1.08029,0.685275,0,0.5,0.4625,0.0375,0,0,0,0,0,42.5,0.53125,0.0375,0.114,1.169695295,2.801585316,4.154500556,,,
21070N2.cif,14.59786,14.22283,0.848808,1388.07,0.746859,0.562647,0,0.545454545,0.181818182,0.090909091,0.181818182,0.5,0,0,0,58,0.805555556,0.272727273,0.901818182,0.461080879,4.736768416,3.115439251,,,
19520N2.cif,19.71899,19.51272,0.457703,2422.36,1.66916,0.70453,0,0.483870968,0.419354839,0.032258065,0.064516129,0.5,0,0,0,100,0.555555556,0.096774194,0.32,0.875928971,6.836974407,5.768071635,,,
20460N2.cif,10.56229,9.7242,1.08544,797.348,0.529335,0.37712,0,0.382352941,0.235294118,0.058823529,0.058823529,1,0,0.264705882,0,49,0.314102564,0.382352941,1.434705882,0.260711257,3.603242667,1.148558798,,,
15171N2.cif,7.56527,5.77254,0.676902,2389.96,0.95612,0.550746,0,0.578947368,0.368421053,0.052631579,0,0,0,0,0,88,0.666666667,0.052631579,0.16,0.55525042,1.061660523,0.656396511,,,
19130N2.cif,19.47106,19.07436,0.574802,1898.07,1.23538,0.625515,0,0.596491228,0.333333333,0.070175439,0,0,0,0,0,189,0.694852941,0.070175439,0.213333333,0.661775827,5.792079931,4.116385081,,,
20421N2.cif,12.27828,11.85435,0.893068,1234.93,0.653478,0.432258,0,0.666666667,0.166666667,0.083333333,0.083333333,1,0,0,0,82,0.854166667,0.166666667,0.54,0.330340896,3.527233801,1.343503211,,,
21310N2.cif,23.04945,22.86662,0.41957,2535.41,1.85275,0.739168,0,0.62295082,0.344262295,0.032786885,0,0,0,0,0,217,0.713815789,0.032786885,0.099672131,0.991228035,10.46878975,9.612407864,,,
16200N2.cif,12.96834,11.983,0.733503,1922.45,0.95138,0.598736,0,0.375,0.25,0.0625,0.25,0.25,0.0625,0,0,46,0.638888889,0.3125,1.05,0.551171642,4.008569212,2.898198105,,,
20551N2.cif,8.54303,8.35618,1.10359,696.815,0.440399,0.322591,0,0.575757576,0.303030303,0.060606061,0,0,0.060606061,0,0,109,0.717105263,0.060606061,0.184242424,0.304157209,3.894033732,1.259425195,,,
17140N2.cif,19.89057,19.60984,0.517896,2150.75,1.42121,0.699112,0,0.575757576,0.363636364,0.060606061,0,0,0,0,0,76,0.666666667,0.060606061,0.184242424,0.830498713,10.2745528,9.227961118,,,
14040N2.cif,34.3671,34.23857,0.391468,2159.23,2.03245,0.751386,0,0.483870968,0.387096774,0.064516129,0.064516129,1,0,0,0,103,0.572222222,0.129032258,0.418064516,0.955711044,22.69104097,19.05263034,,,
20350N2.cif,13.2482,12.75158,0.765031,1491.64,0.847495,0.585629,0,0.582278481,0.329113924,0.075949367,0,0,0,0,0,127,0.690217391,0.075949367,0.230886076,0.578238246,3.661901853,2.833542119,,,
20250N2.cif,39.10948,38.96493,0.311939,2625.61,2.67975,0.802671,0,0.541666667,0.375,0.083333333,0,0,0,0,0,97,0.621794872,0.083333333,0.253333333,1.292107079,18.8296284,18.19541871,,,
20163N2.cif,25.87293,25.57106,0.460211,2216.04,1.6485,0.691003,0,0.5,0.392857143,0.071428571,0.035714286,2,0,0,0,97,0.577380952,0.107142857,0.34,0.837614914,14.29260357,11.37122434,,,
05001N2.cif,23.65787,23.42513,0.583969,1718.25,1.24424,0.725208,0,0.5625,0.25,0,0.125,0,0,0,0.0625,85,0.787037037,0.125,0.43,0.796648153,15.65045984,15.77104919,,,
19490N2.cif,9.88561,9.62787,0.681481,1954.21,0.93784,0.552084,0,0.587301587,0.365079365,0.047619048,0,0,0,0,0,100,0.675675676,0.047619048,0.144761905,0.626201954,4.808143377,3.383493072,,,
19030N2.cif,10.855,10.63601,0.724467,1942.79,0.913305,0.548879,0,0.446808511,0.319148936,0.127659574,0.085106383,1.5,0,0.021276596,0,70,0.555555556,0.234042553,0.743829787,0.482515892,12.58834369,7.214230045,,,
16361N2.cif,33.91137,33.75087,0.37311,2426.64,2.17995,0.776256,0,0.523809524,0.333333333,0.095238095,0.047619048,2,0,0,0,85,0.643939394,0.142857143,0.453333333,1.084152449,18.21426646,17.08277617,,,
20472N2.cif,34.55963,34.39789,0.34938,2451.16,2.34896,0.788749,0,0.576923077,0.346153846,0,0.076923077,0,0,0,0,127,0.705555556,0.076923077,0.264615385,1.181201449,22.21984305,21.60311467,,,
20410N2.cif,27.2711,26.84175,0.498816,2286.53,1.50709,0.703896,0,0.538461538,0.358974359,0.051282051,0.051282051,1,0,0,0,163,0.646825397,0.102564103,0.332307692,0.948465314,5.685129281,5.654903804,,,
21030N2.cif,19.57498,19.15096,0.644963,1482.73,1.03296,0.565297,0,0.592592593,0.37037037,0.037037037,0,0,0,0,0,130,0.677083333,0.037037037,0.112592593,0.620960017,6.980533195,4.72039418,,,
16470N2.cif,16.88904,16.56473,0.636449,1751.64,1.04128,0.615794,0,0.615384615,0.384615385,0,0,0,0,0,0,67,0.697916667,0,0,0.664458416,4.516690009,3.513190533,,,
19181N2.cif,25.68521,25.49386,0.521754,2034.41,1.44907,0.73012,0,0.5,0.3125,0.125,0.0625,2,0,0,0,61,0.635416667,0.1875,0.595,0.813648661,8.003246268,7.409308501,,,
16141N2.cif,30.56193,30.37003,0.410772,2212.47,1.93246,0.751786,0,0.545454545,0.363636364,0.045454545,0.045454545,1,0,0,0,94,0.652777778,0.090909091,0.294545455,0.9899004,3.485288312,3.182290532,,,
13090N2.cif,26.31246,26.12562,0.575112,1639.66,1.29912,0.743181,0,0.5625,0.1875,0,0.125,0,0.0625,0,0.0625,91,0.842592593,0.125,0.43,0.814369701,27.37383051,28.45894258,,,
19210N2.cif,27.59709,27.52417,0.406917,2423.15,1.9372,0.751777,0,0.529411765,0.392156863,0.078431373,0,0,0,0,0,97,0.598765432,0.078431373,0.238431373,1.018039813,9.479636918,8.817914536,,,
15090N2.cif,19.24813,18.19731,0.351937,4327.57,2.33644,0.849121,0,0.545454545,0.345454545,0.072727273,0.036363636,2,0,0,0,157,0.654166667,0.109090909,0.346181818,1.664095985,5.668067879,8.419038112,,,
21102N2.cif,27.3707,27.29496,0.397034,2509.02,2.02098,0.766735,0,0.611111111,0.319444444,0.055555556,0,0,0.013888889,0,0,253,0.71875,0.055555556,0.168888889,1.014439714,12.34456907,11.38648597,,,
16056N2.cif,22.69839,22.47622,0.528129,1825.57,1.41356,0.727168,0,0.563636364,0.254545455,0,0.109090909,0,0.018181818,0,0.054545455,97,0.782258065,0.109090909,0.375272727,0.825915854,10.02724184,9.499628397,,,
19412N2.cif,39.33515,39.18987,0.51285,1816.24,1.46008,0.733092,0,0.625,0.34375,0.03125,0,0,0,0,0,343,0.714583333,0.03125,0.095,0.846564711,7.661534753,7.283486633,,,
21080N2.cif,29.76014,29.69167,0.471582,1915.2,1.63874,0.741736,0,0.590909091,0.272727273,0.045454545,0.090909091,0.5,0,0,0,118,0.756410256,0.136363636,0.450909091,0.900898037,13.08921655,12.3199919,,,
16170N2.cif,18.65543,18.388,0.539708,2157.97,1.34365,0.684871,0,0.595744681,0.361702128,0.042553191,0,0,0,0,0,153,0.683035714,0.042553191,0.129361702,0.836538755,7.137621333,6.592069122,,,
21251N2.cif,23.78086,23.53686,0.467698,2302.58,1.65453,0.718643,0,0.466666667,0.333333333,0.133333333,0.066666667,2,0,0,0,49,0.583333333,0.2,0.634666667,0.879653743,6.682036779,5.900840553,,,
19353N2.cif,13.44179,13.25875,0.651469,1915.15,1.02102,0.619725,0,0.638888889,0.333333333,0.027777778,0,0,0,0,0,135,0.733695652,0.027777778,0.084444444,0.682727348,7.62294871,6.275923183,,,
20490N2.cif,22.80197,22.38787,0.538196,2237.03,1.31759,0.577589,0,0.538461538,0.41025641,0.025641026,0.025641026,1,0,0,0,154,0.611111111,0.051282051,0.166153846,0.592352039,3.614070442,1.987698137,,,
19541N2.cif,31.58439,31.34458,0.492255,2092.94,1.52031,0.688398,0,0.6,0.355555556,0.044444444,0,0,0,0,0,223,0.688271605,0.044444444,0.135111111,0.84978188,4.587599792,3.945820071,,,
21073N2.cif,14.31763,13.94463,0.767301,1640.62,0.852703,0.617491,0,0.6,0.2,0.1,0.1,1,0,0,0,58,0.805555556,0.2,0.648,0.649445405,3.996443152,3.67305334,,,
19072N2.cif,8.10224,7.36122,0.511212,5148.64,1.50798,0.824032,0,0.523809524,0.285714286,0.142857143,0.047619048,3,0,0,0,131.5,0.664141414,0.19047619,0.598095238,1.450273232,5.324329004,9.715706403,,,
16320N2.cif,22.85845,22.64663,0.594918,1711.5,1.19727,0.700647,0,0.529411765,0.352941176,0.058823529,0.058823529,1,0,0,0,70,0.648148148,0.117647059,0.381176471,0.757094223,7.815598823,7.366871892,,,
20390N2.cif,23.84687,23.76556,0.519867,1943.03,1.45106,0.721258,0,0.588235294,0.308823529,0.058823529,0,0,0.014705882,0.029411765,0,221,0.690625,0.088235294,0.271764706,0.822323615,20.45652197,18.83961412,,,
20173N2.cif,17.25336,16.81646,0.603533,2024.57,1.16749,0.640302,0,0.510204082,0.367346939,0.040816327,0.040816327,1,0.040816327,0,0,125,0.625,0.081632653,0.264489796,0.717051395,6.92415432,5.730829056,,,
13011N2.cif,37.4441,37.29623,0.497001,1494.69,1.51786,0.717084,0,0.628571429,0.285714286,0,0.057142857,0,0,0,0.028571429,205,0.776515152,0.057142857,0.196571429,0.733792187,11.22288859,8.766365634,,,
20120N2.cif,8.0509,7.25686,0.827221,1475.34,0.681608,0.469513,0,0.593220339,0.372881356,0.033898305,0,0,0,0,0,95,0.678571429,0.033898305,0.103050847,0.571747585,0.764279633,0.506921076,,,
16180C2.cif,15.2073,15.00037,0.583908,2121.7,1.19115,0.570471,0,0.514285714,0.4,0.014285714,0.057142857,0.25,0,0,0.014285714,88,0.611111111,0.071428571,0.24,0.609061892,4.208694857,2.550359567,,,
15190N2.cif,10.36567,9.89857,0.89212,1508.03,0.698112,0.553375,0,0.5,0.166666667,0.166666667,0.166666667,1,0,0,0,28,0.777777778,0.333333333,1.08,0.594474527,2.22947768,1.954311287,,,
16052N2.cif,25.19248,24.96346,0.536146,1784.97,1.39056,0.730569,0,0.59437751,0.248995984,0.008032129,0.096385542,0.083333333,0.004016064,0,0.048192771,234,0.790540541,0.104417671,0.355983936,0.81613504,7.346180294,7.014269819,,,
12022N2.cif,26.75925,26.564,0.545355,1784.05,1.39003,0.738904,0,0.587155963,0.220183486,0.073394495,0.073394495,1,0,0,0.036697248,101,0.7890625,0.146788991,0.47559633,0.788797533,9.187561004,8.722633944,,,
13000N2.cif,7.65128,7.08936,1.59194,439.63,0.256304,0.293302,0,0.571428571,0,0.142857143,0,0,0,0.285714286,0,34,0.708333333,0.428571429,1.571428571,0.269124983,2.530447654,0.949746371,,,
19465N2.cif,9.13682,8.76972,0.568308,2382.69,1.24348,0.687574,0,0.473684211,0.421052632,0.052631579,0.052631579,1,0,0,0,58,0.537037037,0.105263158,0.341052632,0.810663616,2.694108537,2.549021719,,,
17020N2.cif,22.4178,22.16929,0.530409,1950.41,1.41283,0.709655,0,0.5,0.3125,0.125,0.0625,2,0,0,0,61,0.635416667,0.1875,0.595,0.798978755,8.401913212,7.547204625,,,
20652N2.cif,9.79025,9.18505,0.904244,1538.77,0.639916,0.520594,0,0.56097561,0.317073171,0.073170732,0,0,0,0.048780488,0,89.5,0.648550725,0.12195122,0.396585366,0.50900837,3.356157922,2.401964898,,,
19040N2.cif,13.81042,13.32415,0.716222,1747.53,0.927506,0.609122,0,0.571428571,0.306122449,0.040816327,0.06122449,0.666666667,0,0,0,161,0.71875,0.102040816,0.334693878,0.565935442,5.648241455,4.165303391,,,
18070N2.cif,17.17805,16.82414,0.776836,1712.86,0.765954,0.483862,0,0.522727273,0.386363636,0.045454545,0.045454545,1,0,0,0,169,0.612318841,0.090909091,0.294545455,0.475501902,6.079626667,3.245596903,,,
16271N2.cif,32.3342,32.02224,0.438409,2454.64,1.76511,0.703967,0,0.574468085,0.382978723,0.042553191,0,0,0,0,0,211,0.651234568,0.042553191,0.129361702,0.936273284,13.61370639,11.74966066,,,
21201N2.cif,14.26724,14.07017,0.578522,2551.29,1.22979,0.667749,0,0.545454545,0.345454545,0.072727273,0.036363636,2,0,0,0,79,0.658333333,0.109090909,0.346181818,0.903500974,4.497389576,4.688531192,,,
19271N2.cif,8.23258,6.14233,0.653353,2639.97,1.06273,0.713288,0,0.577777778,0.325925926,0.059259259,0,0,0.02962963,0,0,109,0.698717949,0.059259259,0.180148148,1.138011676,3.097929004,4.907333085,,,
11010N2.cif,12.55788,12.18247,0.904977,1261.01,0.685012,0.588265,0,0.536585366,0.146341463,0.146341463,0.097560976,1.5,0.024390244,0,0.048780488,281,0.798295455,0.240963855,0.771084337,0.481382767,6.410061991,4.906568555,,,
21191N2.cif,45.88943,45.79396,0.247235,2935.7,3.38091,0.762481,0,0.5,0.326086957,0.108695652,0.065217391,1.666666667,0,0,0,86.5,0.626811594,0.173913043,0.554782609,1.300666594,25.29805853,18.52706852,,,
15182N2.cif,28.61691,28.45106,0.546974,1644.31,1.39133,0.728924,0,0.554744526,0.204379562,0.087591241,0.116788321,0.75,0,0,0.02919708,119,0.782894737,0.204379562,0.668029197,0.744947342,10.5028099,9.317396201,,,
21250N2.cif,13.81014,13.5147,0.655304,1717.78,1.03387,0.566619,0,0.476190476,0.333333333,0.142857143,0.047619048,3,0,0,0,70,0.583333333,0.19047619,0.598095238,0.499552355,11.37962653,6.304599776,,,
15184N2.cif,31.97817,31.79613,0.518971,1589.22,1.47777,0.74137,0,0.590909091,0.227272727,0.068181818,0.090909091,0.75,0,0,0.022727273,163,0.783653846,0.15819209,0.517062147,0.771216916,12.03380571,10.66527827,,,
13070N2.cif,21.71779,21.48075,0.626797,1652.57,1.13246,0.630622,0,0.473684211,0.263157895,0.105263158,0.157894737,0.666666667,0,0,0,73,0.675925926,0.263157895,0.863157895,0.58962883,4.360084087,3.03517791,,,
20470N2.cif,24.5783,24.20917,0.543008,2146.37,1.3514,0.661362,0,0.567567568,0.324324324,0,0.108108108,0,0,0,0,181,0.718253968,0.108108108,0.371891892,0.79325952,3.320503965,2.825395913,,,
21001N2.cif,28.12187,27.90898,0.535607,1807.04,1.45614,0.739096,0,0.571428571,0.333333333,0.047619048,0,0,0,0.047619048,0,94,0.652777778,0.095238095,0.285714286,0.765104089,10.20194674,9.229224735,,,
19522N2.cif,13.63704,13.20257,0.568271,2255.54,1.23807,0.622486,0,0.447368421,0.447368421,0.026315789,0.078947368,0.333333333,0,0,0,100,0.490196078,0.105263158,0.351578947,0.682621879,8.132334823,5.865365597,,,
17000N2.cif,21.9809,21.04411,0.390254,3472.7,2.08746,0.869738,0,0.613333333,0.28,0.053333333,0.053333333,1,0,0,0,277,0.752717391,0.106666667,0.3456,1.577255797,6.691164537,10.69927132,,,
20166N2.cif,26.03906,25.74682,0.466196,2146.4,1.63751,0.676034,0,0.481481481,0.37037037,0.111111111,0.037037037,3,0,0,0,88,0.564102564,0.148148148,0.465185185,0.751264874,11.50223931,8.134429784,,,
