COFs_name,LCD(Å),PLD(Å),Density(g/cm3),SA(m2/g),PV(cm3/g),VF(-),ST(-),C%,H%,N%,O%,N-to-O,S%,Halogen%,Metalloid%,TDU,DUC,TE,AWE,N_H2S(mol/kg),D_CH4(10^-8m2/s),P_H2S(10^4Barrer)
linker102_CH_linker39_N_crb_relaxed_interp_2.cif,23.84517,15.10751,0.220854,6430.03,4.05136,0.909009,1,0.56043956,0.307692308,0.131868132,0,0,0,0,0,545,0.667892157,0.131868132,0.400879121,77.64274235,0.923434958,46.59307398
linker102_CH_linker40_N_nbo_relaxed_interp_2.cif,26.89657,20.79529,0.206138,6951.11,4.37037,0.923668,1,0.578947368,0.294736842,0.084210526,0.042105263,2,0,0,0,469,0.710606061,0.126315789,0.400842105,50.73576722,1.462324267,45.72698941
linker102_CH_linker42_N_qtz_relaxed.cif,20.72984,20.30891,0.273015,6754.79,3.17858,0.905579,1,0.56626506,0.289156627,0.096385542,0.048192771,2,0,0,0,199,0.705673759,0.144578313,0.458795181,64.32653053,0.637365846,32.81198477
linker102_CH_linker62_N_npo_relaxed.cif,21.75653,15.55505,0.182222,7113.55,5.00268,0.926314,1,0.561643836,0.301369863,0.136986301,0,0,0,0,0,166,0.674796748,0.136986301,0.416438356,31.58093519,2.15964951,37.26559264
linker102_CH_linker62_N_qtz_relaxed.cif,21.94112,21.53624,0.23942,7132.02,3.67797,0.906657,1,0.561643836,0.301369863,0.136986301,0,0,0,0,0,166,0.674796748,0.136986301,0.416438356,74.18602831,0.935960478,48.78921278
linker102_CH_linker66_N_sod_relaxed.cif,35.0727,15.16044,0.16023,7361.39,5.75708,0.929266,1,0.518987342,0.35443038,0.101265823,0.025316456,4,0,0,0,301,0.611788618,0.126582278,0.394936709,27.9097329,3.088072312,41.54012086
linker102_CH_linker72_N_qtz_relaxed.cif,20.25552,19.79502,0.2852,6609.35,3.03036,0.886007,1,0.518072289,0.289156627,0.096385542,0.096385542,1,0,0,0,175,0.678294574,0.192771084,0.624578313,62.57881644,0.573892405,29.37549751
linker102_CH_linker79_N_pcb_relaxed.cif,33.1041,19.71976,0.161033,7244.39,5.7044,0.926146,1,0.529411765,0.376470588,0.094117647,0,0,0,0,0,433,0.601388889,0.094117647,0.286117647,26.83946329,2.616676017,33.90461788
linker102_CH_linker8_N_qtz_relaxed.cif,19.83166,19.48695,0.287416,6875.15,2.999,0.880004,1,0.518072289,0.289156627,0.096385542,0.096385542,1,0,0,0,175,0.678294574,0.192771084,0.624578313,59.51116775,0.706637534,34.4295618
linker102_CH2_linker42_NH_can_relaxed.cif,27.30881,23.17358,0.174957,6571.23,5.21922,0.925605,1,0.516483516,0.351648352,0.087912088,0.043956044,2,0,0,0,349,0.618794326,0.131868132,0.418461538,28.53408575,2.531185455,37.86044178
linker102_CH2_linker81_NH_sod_relaxed.cif,31.48155,15.09446,0.173559,7085.33,5.27164,0.918136,1,0.493670886,0.405063291,0.101265823,0,0,0,0,0,253,0.540598291,0.101265823,0.307848101,31.64708978,2.140626286,34.94375105
linker102_CH2_linker94_NH_jph_relaxed_interp_3.cif,18.14835,15.17398,0.249653,6504.09,3.46729,0.887576,1,0.540425532,0.408510638,0.05106383,0,0,0,0,0,913,0.599081365,0.05106383,0.155234043,67.06917301,0.722935203,34.77806367
linker102_CO_linker59_NH_vba_relaxed.cif,19.5969,15.72695,0.201538,7053.97,4.48689,0.907009,1,0.50617284,0.345679012,0.098765432,0.049382716,2,0,0,0,801,0.610518293,0.148148148,0.470123457,30.67511101,2.284514216,41.46572689
linker102_CO_linker87_NH_dia_relaxed.cif,18.81334,16.09152,0.1924,6854.82,4.70083,0.915985,1,0.544303797,0.35443038,0.050632911,0.050632911,1,0,0,0,225,0.654069767,0.101265823,0.328101266,27.16168403,2.909713039,45.08592834
linker102_N_linker12_CH_dia_relaxed.cif,19.16756,15.81091,0.190232,7095.87,4.77807,0.919967,1,0.518072289,0.337349398,0.048192771,0.096385542,0.5,0,0,0,225,0.654069767,0.144578313,0.478072289,30.64054484,2.524671861,43.8225838
linker102_N_linker19_CH_lvt_relaxed_interp_2.cif,24.8303,22.35383,0.164017,7267.01,5.58247,0.931599,1,0.578947368,0.378947368,0.042105263,0,0,0,0,0,577,0.655681818,0.042105263,0.128,39.38758568,1.854820821,36.13432405
linker102_N_linker22_CH_gis_relaxed_interp_2.cif,31.2836,21.79873,0.170531,7279.65,5.36792,0.929822,1,0.555555556,0.343434343,0.060606061,0.04040404,1.5,0,0,0,1169,0.664204545,0.101010101,0.323232323,42.339279,1.818235138,39.51276256
linker102_N_linker24_CH_nbo_relaxed_interp_2.cif,24.98348,21.26395,0.234134,7195.47,3.79526,0.901214,1,0.533980583,0.310679612,0.077669903,0.077669903,1,0,0,0,445,0.674242424,0.155339806,0.503300971,49.07206568,1.282921489,42.99991212
linker102_N_linker3_CH_dia_relaxed.cif,19.05944,16.72884,0.16768,7539.72,5.43941,0.931699,1,0.555555556,0.395061728,0.049382716,0,0,0,0,0,225,0.625,0.049382716,0.150123457,26.41589157,2.849848242,38.07015419
linker102_N_linker35_CH_gis_relaxed_interp_2.cif,30.56515,23.69561,0.166205,7355.67,5.5274,0.93944,1,0.578947368,0.336842105,0.084210526,0,0,0,0,0,1185,0.673295455,0.084210526,0.256,45.34476355,1.761511134,40.37071124
linker102_N_linker37_CH_sra_relaxed_interp_2.cif,23.75189,19.02704,0.210267,6748,4.29065,0.909394,1,0.515151515,0.282828283,0.121212121,0.080808081,1.5,0,0,0,545,0.667892157,0.202020202,0.646464646,38.52040366,1.557514542,37.13529486
linker102_N_linker50_CH_sra_relaxed.cif,21.9204,17.81266,0.162784,7582.01,5.63643,0.93518,1,0.52688172,0.365591398,0.107526882,0,0,0,0,0,237,0.604591837,0.107526882,0.32688172,31.16527491,2.32605742,35.72227041
linker102_N_linker64_CH_atn_relaxed_interp_2.cif,20.70827,15.53386,0.252967,6150.16,3.47199,0.888565,1,0.546666667,0.32,0.106666667,0.026666667,4,0,0,0,865,0.65929878,0.133333333,0.416,66.97789932,0.78398871,38.20631376
linker102_N_linker65_CH_dia_relaxed.cif,19.32299,15.07533,0.189004,7389.6,4.80656,0.920291,1,0.573333333,0.266666667,0.16,0,0,0,0,0,241,0.700581395,0.16,0.4864,26.03757151,2.570810874,37.68838331
linker102_N_linker66_CH_dia_relaxed.cif,19.80711,16.80061,0.176382,7359.32,5.17263,0.922355,1,0.518987342,0.35443038,0.101265823,0.025316456,4,0,0,0,201,0.612804878,0.126582278,0.394936709,24.43015241,2.948970944,37.93934012
linker102_N_linker73_CH_dia_relaxed.cif,20.67599,15.82449,0.187179,6938.54,4.82864,0.911049,1,0.483870968,0.387096774,0.129032258,0,0,0,0,0,193,0.536111111,0.129032258,0.392258065,22.67891271,2.903252225,36.34516036
linker102_N_linker74_CH_mer_relaxed.cif,29.47155,20.90936,0.209992,6370.22,4.27769,0.905787,1,0.518072289,0.337349398,0.096385542,0.048192771,2,0,0,0,865,0.628633721,0.144578313,0.458795181,35.97146208,1.681223633,37.23515309
linker102_N_linker9_CH_dia_relaxed.cif,18.87543,15.8988,0.171077,7928.87,5.31492,0.925452,1,0.540229885,0.413793103,0.045977011,0,0,0,0,0,225,0.598404255,0.045977011,0.139770115,28.47036145,2.884052364,42.08064425
linker102_NH_linker23_CO_lvt_relaxed_interp_2.cif,24.54336,21.75075,0.220089,5836.29,4.08479,0.896786,1,0.514018692,0.299065421,0.074766355,0.112149533,0.666666667,0,0,0,593,0.673863636,0.186915888,0.613084112,32.65233279,1.58326195,33.02895852
linker102_NH_linker25_CH2_qtz_relaxed.cif,19.62243,16.17572,0.186655,6569.81,4.86567,0.903624,1,0.495495495,0.36036036,0.072072072,0.072072072,1,0,0,0,397,0.601515152,0.144144144,0.467027027,17.69133326,3.387452398,32.71914029
linker102_NH_linker25_CO_lvt_relaxed_interp_2.cif,23.42283,20.51761,0.21792,6323.74,4.11766,0.899878,1,0.514018692,0.299065421,0.074766355,0.112149533,0.666666667,0,0,0,593,0.673863636,0.186915888,0.613084112,38.03770055,1.528814836,36.91395704
linker102_NH_linker30_CH2_dia_relaxed_interp_2.cif,22.10945,20.64489,0.214048,6365.41,4.15338,0.89935,1,0.515151515,0.404040404,0.080808081,0,0,0,0,0,465,0.569852941,0.080808081,0.245656566,34.93884804,1.795535654,39.09158345
linker102_NH_linker30_CH2_lvt_relaxed_interp_2.cif,24.48622,21.91807,0.171547,7102.03,5.3204,0.917676,1,0.515151515,0.404040404,0.080808081,0,0,0,0,0,465,0.569852941,0.080808081,0.245656566,35.59013451,1.861088956,33.7528148
linker102_NH_linker30_CO_lvt_relaxed_interp_2.cif,23.78626,21.6788,0.181419,6839.65,5.0224,0.924315,1,0.536842105,0.336842105,0.084210526,0.042105263,2,0,0,0,529,0.648284314,0.126315789,0.400842105,40.85248655,1.732196128,38.41130505
linker102_NH_linker4_CH2_dia_relaxed.cif,17.35753,15.2446,0.203384,7144.61,4.41166,0.908794,1,0.494252874,0.390804598,0.068965517,0.045977011,1.5,0,0,0,197,0.572674419,0.114942529,0.367816092,85.36606523,1.177197119,60.1253232
linker102_NH_linker61_CH2_dia_relaxed.cif,17.73286,16.16555,0.190821,7327.86,4.73145,0.913134,1,0.469879518,0.409638554,0.120481928,0,0,0,0,0,157,0.503205128,0.120481928,0.36626506,25.02319241,2.767507394,39.06006129
linker103_C_linker100_C_nbo-a-e_relaxed.cif,34.0475,17.82417,0.207318,4540.89,4.33122,0.904853,1,0.636363636,0.311688312,0,0.051948052,0,0,0,0,445,0.756802721,0.051948052,0.178701299,27.34150071,2.338657801,38.82798049
linker103_C_linker15_C_unh_relaxed_interp_2.cif,21.02113,16.4377,0.227055,6996.73,3.90655,0.906129,1,0.604938272,0.37037037,0.024691358,0,0,0,0,0,805,0.68452381,0.024691358,0.075061728,75.37940404,0.819383494,41.13407586
linker103_C_linker23_C_uoy_relaxed.cif,25.36633,18.79031,0.165096,6797.32,5.56283,0.928434,1,0.576470588,0.282352941,0.047058824,0.094117647,0.5,0,0,0,577,0.735969388,0.141176471,0.466823529,25.52735486,2.875924918,36.42601655
linker103_C_linker57_C_atn_relaxed.cif,32.51555,24.2192,0.239227,5183.24,3.70184,0.900933,1,0.611940299,0.298507463,0.059701493,0.029850746,2,0,0,0,961,0.732469512,0.089552239,0.284179104,48.36737796,1.109019387,37.42269892
linker103_C_linker63_C_unc_relaxed.cif,19.97128,19.83654,0.268051,5870.32,3.23991,0.880419,1,0.573770492,0.327868852,0.06557377,0.032786885,2,0,0,0,193,0.689285714,0.098360656,0.312131148,63.96445073,0.81639849,39.89224153
linker103_C_linker76_C_und_relaxed.cif,21.55284,17.03567,0.236887,6563.18,3.73089,0.91665,1,0.622641509,0.301886792,0.075471698,0,0,0,0,0,769,0.728219697,0.075471698,0.229433962,75.25199276,0.810901818,42.89155425
linker103_C_linker76_C_uni_relaxed.cif,18.33066,18.07921,0.241283,6472.4,3.64709,0.914552,1,0.622641509,0.301886792,0.075471698,0,0,0,0,0,289,0.72979798,0.075471698,0.229433962,74.21606939,0.756758497,40.11724654
linker103_CH_linker14_N_unc_relaxed_interp_2.cif,22.19587,17.00664,0.185268,7712.26,4.88697,0.920046,1,0.542857143,0.380952381,0.038095238,0.038095238,1,0,0,0,289,0.63377193,0.076190476,0.246857143,41.66603996,1.630091096,37.47527169
linker103_CH_linker21_N_dft_relaxed_interp_2.cif,22.3758,15.32747,0.17522,7858.97,5.16265,0.916989,1,0.539823009,0.424778761,0.03539823,0,0,0,0,0,577,0.591188525,0.03539823,0.107610619,32.22156463,2.23872471,37.51766956
linker103_CH_linker22_N_irl_relaxed_interp_2.cif,29.71618,24.17542,0.160914,7564.66,5.72367,0.937043,1,0.569892473,0.322580645,0.064516129,0.043010753,1.5,0,0,0,585,0.689858491,0.107526882,0.344086022,48.49045296,1.979649579,46.85313423
linker103_CH_linker26_N_npo_relaxed_interp_2.cif,26.38572,19.62208,0.208362,5941.91,4.36404,0.908261,1,0.504761905,0.228571429,0.114285714,0.152380952,0.75,0,0,0,457,0.718553459,0.266666667,0.871619048,35.15765065,1.83853501,39.5969439
linker103_CH_linker29_N_unh_relaxed_interp_2.cif,30.52965,24.48273,0.171349,7190.28,5.35421,0.926852,1,0.504761905,0.304761905,0.114285714,0.076190476,1.5,0,0,0,409,0.643081761,0.19047619,0.60952381,35.06229587,2.104701922,37.9370579
linker103_CH_linker30_N_qtz_relaxed_interp_3.cif,24.02225,23.07049,0.270351,6113.23,3.20968,0.884748,1,0.576470588,0.329411765,0.094117647,0,0,0,0,0,298,0.675736961,0.094117647,0.286117647,58.22003271,1.050542268,47.35592017
linker103_CH_linker34_N_dft_relaxed_interp_2.cif,23.49475,15.96819,0.191526,7007.89,4.74631,0.927164,1,0.546391753,0.288659794,0.082474227,0.082474227,1,0,0,0,593,0.699292453,0.164948454,0.53443299,49.23205591,1.472497912,41.67040224
linker103_CH_linker36_N_crb_relaxed_interp_2.cif,22.57741,17.19626,0.185592,7487.12,4.89364,0.931984,1,0.578947368,0.336842105,0.084210526,0,0,0,0,0,593,0.673863636,0.084210526,0.256,43.93425134,1.810085943,44.52571153
linker103_CH_linker41_N_sra_relaxed_interp_2.cif,19.00541,15.25226,0.220009,7298.74,4.05484,0.926521,1,0.589041096,0.301369863,0.082191781,0.02739726,3,0,0,0,489,0.710755814,0.109589041,0.344109589,81.2883988,0.886718795,47.56099493
linker103_CH_linker42_N_unh_relaxed_interp_2.cif,21.01903,15.60757,0.238893,6594.75,3.71154,0.916758,1,0.584415584,0.25974026,0.103896104,0.051948052,2,0,0,0,397,0.735185185,0.155844156,0.494545455,73.11499903,0.859818376,44.56686321
linker103_CH_linker5_N_unh_relaxed_interp_2.cif,22.54387,17.14369,0.205707,7551.25,4.33674,0.913648,1,0.555555556,0.395061728,0.049382716,0,0,0,0,0,337,0.624074074,0.049382716,0.150123457,73.34548039,1.129280762,50.38995836
linker103_CH_linker53_N_acs-a_relaxed_interp_2.cif,36.56533,15.24744,0.20843,5642.71,4.2869,0.892497,1,0.524752475,0.396039604,0.079207921,0,0,0,0,0,745,0.585691824,0.079207921,0.240792079,35.28263034,1.6488265,35.03028261
linker103_CH_linker58_N_dia_relaxed_interp_2.cif,19.25188,15.09701,0.243744,6144.79,3.6151,0.907768,1,0.569230769,0.307692308,0.123076923,0,0,0,0,0,401,0.677364865,0.123076923,0.374153846,72.34437956,0.826801247,42.84059129
linker103_CH_linker64_N_sra_relaxed_interp_2.cif,22.09833,16.3242,0.215781,7099.83,4.14429,0.919725,1,0.565217391,0.289855072,0.115942029,0.028985507,4,0,0,0,433,0.693910256,0.144927536,0.452173913,79.57854146,1.002778556,51.26405313
linker103_CH_linker66_N_unh_relaxed_interp_2.cif,19.61965,16.76446,0.211114,7227.81,4.25117,0.914922,1,0.534246575,0.328767123,0.109589041,0.02739726,4,0,0,0,301,0.643162393,0.136986301,0.42739726,80.44464416,0.931998296,46.87638283
linker103_CH_linker7_N_unh_relaxed_interp_2.cif,22.67858,16.48389,0.20459,7618.87,4.36121,0.915872,1,0.555555556,0.395061728,0.049382716,0,0,0,0,0,337,0.624074074,0.049382716,0.150123457,71.57231916,1.041043616,45.19328739
linker103_CH_linker74_N_sra_relaxed_interp_2.cif,19.63856,16.60468,0.234295,7084.06,3.77925,0.904543,1,0.532467532,0.311688312,0.103896104,0.051948052,2,0,0,0,433,0.660060976,0.155844156,0.494545455,74.33339772,0.814170902,41.51762799
linker103_CH_linker77_N_sra_relaxed_interp_2.cif,23.42535,19.14714,0.203712,7025.8,4.40524,0.918064,1,0.549295775,0.338028169,0.112676056,0,0,0,0,0,401,0.642628205,0.112676056,0.342535211,51.5238839,1.371581049,42.78193004
linker103_CH_linker81_N_unc_relaxed_interp_2.cif,20.76857,16.85987,0.231953,6900.98,3.82362,0.912881,1,0.569230769,0.307692308,0.123076923,0,0,0,0,0,201,0.679054054,0.123076923,0.374153846,74.35170586,0.916923082,46.72816628
linker103_CH_linker95_N_xux_relaxed_interp_3.cif,22.30136,18.21332,0.17563,8556.43,5.18032,0.934392,1,0.628691983,0.320675105,0.050632911,0,0,0,0,0,649,0.725950783,0.050632911,0.153924051,62.81671722,1.452691519,48.47492929
linker103_CH2_linker10_NH_crb_relaxed.cif,27.94231,18.43661,0.173182,6535.83,5.30471,0.921635,1,0.482352941,0.329411765,0.094117647,0.094117647,1,0,0,0,201,0.612804878,0.188235294,0.609882353,24.34799917,2.649611221,33.33096415
linker103_CH2_linker52_NH_dia_relaxed.cif,23.6335,16.82245,0.164752,7457.44,5.56341,0.927478,1,0.505376344,0.387096774,0.086021505,0.021505376,4,0,0,0,217,0.57712766,0.107526882,0.335483871,25.16455182,2.920015654,36.34539774
linker103_CH2_linker94_NH_jph_relaxed_interp_2.cif,25.17531,21.46868,0.167987,7013.13,5.41436,0.925694,1,0.545851528,0.401746725,0.052401747,0,0,0,0,0,609,0.609,0.052401747,0.15930131,45.24214903,1.66475254,37.91200642
linker103_CO_linker31_NH_crb_relaxed_interp_2.cif,22.1529,17.41127,0.193949,7190,4.66351,0.913817,1,0.524752475,0.356435644,0.079207921,0.03960396,2,0,0,0,529,0.623820755,0.118811881,0.377029703,38.28438672,1.82626168,40.11180568
linker103_CO_linker33_NH_crb_relaxed_interp_2.cif,22.15172,17.49,0.207682,6981.05,4.32431,0.914278,1,0.542857143,0.342857143,0.076190476,0.038095238,2,0,0,0,593,0.650219298,0.114285714,0.362666667,68.98302156,1.051081198,44.56524944
linker103_CO_linker72_NH_crb_relaxed.cif,27.03311,18.105,0.189992,6731.86,4.82346,0.920516,1,0.50617284,0.24691358,0.098765432,0.148148148,0.666666667,0,0,0,233,0.710365854,0.24691358,0.809876543,31.25452033,2.524402424,44.66618052
linker103_CO_linker79_NH_dia_relaxed.cif,23.41334,18.14393,0.161077,7339.39,5.71812,0.931259,1,0.518072289,0.337349398,0.096385542,0.048192771,2,0,0,0,217,0.630813953,0.144578313,0.458795181,25.14779248,2.802192346,34.21704964
linker103_CO_linker88_NH_qtz_relaxed.cif,18.62172,17.73776,0.164439,7071.88,5.61631,0.937397,1,0.532467532,0.311688312,0.051948052,0.103896104,0.5,0,0,0,337,0.68495935,0.155844156,0.515324675,25.29816948,3.1344169,39.56534694
linker103_N_linker39_CH_dia_relaxed_interp_2.cif,27.42638,21.13973,0.183099,5727.43,4.97885,0.921581,1,0.576470588,0.282352941,0.141176471,0,0,0,0,0,545,0.695153061,0.141176471,0.429176471,28.26071196,2.495393801,38.51965682
linker103_N_linker60_CH_acs-a_relaxed_interp_2.cif,32.52779,18.98888,0.180138,7240.59,5.03791,0.922042,1,0.532467532,0.363636364,0.103896104,0,0,0,0,0,601,0.610772358,0.103896104,0.315844156,36.58943996,1.862987138,36.64902231
linker103_N_linker63_CH_acs-a_relaxed_interp_2.cif,34.42812,20.44448,0.174193,7047.67,5.24797,0.928097,1,0.534246575,0.328767123,0.109589041,0.02739726,4,0,0,0,601,0.642094017,0.136986301,0.42739726,39.26984739,1.952487453,40.12474328
linker103_N_linker8_CH_unh_relaxed_interp_2.cif,22.25298,15.71312,0.238619,6772.76,3.72309,0.905918,1,0.532467532,0.25974026,0.103896104,0.103896104,1,0,0,0,349,0.709349593,0.207792208,0.673246753,72.40329351,0.898188994,45.50516519
linker103_N_linker81_CH_gis_relaxed_interp_2.cif,25.92284,22.50258,0.194266,6084.56,4.65187,0.914371,1,0.569230769,0.307692308,0.123076923,0,0,0,0,0,801,0.67652027,0.123076923,0.374153846,43.49561233,1.677569441,41.95521307
linker103_N_linker87_CH_qtz_relaxed_interp_2.cif,18.43805,16.613,0.261929,5751.26,3.31043,0.882345,1,0.594202899,0.347826087,0.057971014,0,0,0,0,0,673,0.683943089,0.057971014,0.176231884,63.89503498,0.745229382,35.6221255
linker103_NH_linker11_CO_qtz_relaxed.cif,17.42726,16.14102,0.18353,7035.81,4.98371,0.92037,1,0.460674157,0.359550562,0.134831461,0.04494382,3,0,0,0,265,0.538617886,0.179775281,0.564494382,25.4636687,2.895142649,40.30892305
linker103_NH_linker21_CH2_crb_relaxed_interp_2.cif,20.94293,16.01192,0.196518,7768.07,4.54555,0.895069,1,0.504132231,0.462809917,0.033057851,0,0,0,0,0,513,0.525614754,0.033057851,0.100495868,32.1439423,1.800950677,32.96101252
linker103_NH_linker47_CH2_sod_relaxed.cif,34.61536,16.44178,0.160085,7235.19,5.74706,0.932849,1,0.546391753,0.371134021,0.082474227,0,0,0,0,0,397,0.624213836,0.082474227,0.250721649,32.57765096,2.423354874,38.16273636
linker103_NH_linker47_CO_crb_relaxed.cif,25.6032,16.52885,0.191974,6605.82,4.73699,0.920111,1,0.569892473,0.301075269,0.086021505,0.043010753,2,0,0,0,297,0.700471698,0.129032258,0.409462366,31.61544485,2.2405929,40.5028537
linker103_NH_linker65_CO_crb_relaxed.cif,28.21504,17.56077,0.171968,7132.15,5.3553,0.928774,1,0.561643836,0.219178082,0.164383562,0.054794521,3,0,0,0,241,0.734756098,0.219178082,0.688219178,26.00538067,2.828418771,38.02816327
linker103_NH_linker75_CO_sod_relaxed.cif,37.03916,16.48698,0.163562,6497.91,5.64594,0.922833,1,0.494252874,0.32183908,0.091954023,0.091954023,1,0,0,0,325,0.629844961,0.183908046,0.595862069,24.49793371,3.085637126,36.9335088
linker104_C_linker22_C_gis_relaxed.cif,26.96581,19.93469,0.166725,6794.97,5.53005,0.928966,1,0.545454545,0.303030303,0.03030303,0.121212121,0.25,0,0,0,409,0.710069444,0.151515152,0.509090909,37.89380527,2.190773749,41.62047445
linker104_C_linker69_C_lcv_relaxed.cif,27.46248,22.54906,0.172334,5063.72,5.34496,0.917408,1,0.5,0.291666667,0.083333333,0.125,0.666666667,0,0,0,193,0.670138889,0.208333333,0.683333333,18.6683127,3.428231065,32.75287125
linker104_C_linker82_C_mer_relaxed.cif,31.36583,18.97781,0.219498,5464.33,4.08732,0.89729,1,0.5,0.318181818,0.090909091,0.090909091,1,0,0,0,449,0.637784091,0.181818182,0.589090909,31.563566,1.998093576,40.20740234
linker104_CH_linker14_N_lvt_relaxed_interp_2.cif,23.72516,17.74979,0.228236,6716.72,3.88449,0.885762,1,0.488888889,0.377777778,0.044444444,0.088888889,0.5,0,0,0,417,0.592329545,0.133333333,0.440888889,36.71517665,1.426701603,34.27841225
linker104_CH_linker21_N_unj_relaxed.cif,24.383,23.88828,0.161703,7688.65,5.66309,0.915505,1,0.489795918,0.428571429,0.040816327,0.040816327,1,0,0,0,157,0.545138889,0.081632653,0.264489796,22.54166455,3.111368312,33.60910431
linker104_CH_linker44_N_rhr_relaxed.cif,40.45418,19.25668,0.183467,6756.19,4.97952,0.915359,1,0.465116279,0.348837209,0.093023256,0.093023256,1,0,0,0,553,0.576041667,0.186046512,0.602790698,32.61110006,1.898472949,33.65580725
linker104_CH_linker46_N_mer_relaxed.cif,25.47909,18.92213,0.219195,6323.02,4.07947,0.903818,1,0.5,0.323529412,0.117647059,0.058823529,2,0,0,0,673,0.618566176,0.176470588,0.56,36.18930133,1.498461063,34.77587169
linker104_CH_linker51_N_rhr_relaxed.cif,45.85297,20.35248,0.169513,6308.86,5.41362,0.926766,1,0.487804878,0.365853659,0.097560976,0.048780488,2,0,0,0,553,0.576041667,0.146341463,0.464390244,31.11193539,2.331373437,36.88524808
linker104_CH_linker54_N_qtz_relaxed.cif,20.6222,20.10211,0.211388,6155.89,4.28482,0.916249,1,0.485714286,0.257142857,0.114285714,0.142857143,0.8,0,0,0,277,0.678921569,0.257142857,0.838857143,84.71646954,0.991610279,52.66759
linker104_CH_linker64_N_lon_relaxed.cif,21.67337,17.25564,0.161344,7241.92,5.73631,0.934269,1,0.481481481,0.259259259,0.148148148,0.111111111,1.333333333,0,0,0,273,0.65625,0.259259259,0.832592593,21.60245723,4.277352727,45.08620815
